ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
179,thru,1310.3593009692484,83.62499999999999,-4.368910356098933,0.015081203657706868,258.0710789372034,3.6236159348067005,767.8171732023181,0.5414018524099444
180,wall,560.0781958689457,46.875,-8.130946530955853,0.07634320748872642,258.1435032726348,4.374370163168938,,
181,thru,1321.2463681591246,83.62499999999999,9.424004340461211,0.021264372203780912,238.1785369854797,2.202287716697669,687.3958998912703,2.3135680305438684
182,thru,1057.4851681944524,82.875,-3.3262927052044216,0.03091212578809874,284.19845512049795,2.3854686447915237,767.8233500265931,2.4422640022330153
183,thru,1282.4940427591393,83.62499999999999,3.9089145996525376,0.12632376257183725,286.0045006429735,0.05492528000673322,814.4441500696723,0.5532903497082914
184,thru,1171.724261711094,83.62499999999999,-3.517559593115874,0.011845841890165186,326.642477507744,0.945482393122595,706.0464301363122,0.21660966050494188
185,thru,1176.041905497048,83.14922504779129,7.824430747441143,0.033111166481149826,290.6542022368543,1.2283719300907694,801.8759675168197,1.0106916604838956
186,thru,1058.8720529278885,83.05450078638518,6.885320948641126,0.10129630686775912,271.71655423600413,1.2541508525019307,731.9348381818941,3.5791969751755977
187,thru,837.088551831432,67.875,6.953003559319822,0.0964296426836966,265.5618746967774,0.08658863804800859,674.7843363961583,5.45399801436597
188,thru,1199.483496650474,83.62499999999999,2.9280143458251873,0.04682326186071535,304.1643702097798,0.9310559580917672,782.7844702890008,0.6115369785236853
189,thru,993.723301835524,74.31251447232069,-5.9334651618092495,0.04991960355931287,275.6415762176443,0.09515626258636543,757.6035849620182,4.628966093204767
190,thru,1236.3091358051768,83.62499999999999,-6.970978049810031,0.08592232979417443,296.32972531187374,0.6223199343003456,739.1647036777256,2.8012458128958433
191,thru,878.5129634123452,70.875,-8.825360705469055,0.08730202582954404,262.25157179039866,0.6673481949041865,757.5878894636868,6.263773302438626
192,thru,1601.5555356740076,84.58006508917023,8.428016754879161,0.11012130762374434,268.8290020124433,1.0661733253651875,706.3837606248617,2.358529044158879
193,thru,1601.5693398259575,85.7190197728198,-4.846651406221796,0.008144005752407814,251.43923590573127,3.2752188727883937,755.9408796550975,0.7347331378693083
194,thru,1339.0855617927766,83.62499999999999,7.786880856204014,0.03288169625015665,368.3750973373732,2.028377731166224,816.4820991186077,0.8909573202162724
195,thru,977.1339628781718,73.875,3.5383314852400742,0.0728679670849628,272.06470250497296,2.040199997547834,732.1307100464078,3.1468439450306187
196,thru,1202.6336579704362,83.62499999999999,8.402170820236405,0.049942989588945,307.09196961286426,1.6548018151254085,786.6628448647714,0.7589328917746594
197,thru,1232.945057898255,83.43776080991411,-2.0426237839420636,0.06477785558809689,280.66229932830424,0.11935052264424746,789.7806608405862,1.793574640534351
198,thru,1336.482240220608,83.62499999999999,-1.7953975086336293,0.11715443870721937,292.3637738135892,2.302984866314987,737.2070591298277,0.9216316850522028
199,thru,1077.3654339644522,83.57576545309986,5.598247735588317,0.10773227585881405,287.04669593280283,2.6048337983491434,681.4779527275565,1.5002107370323554
200,thru,1207.7350564654441,83.62499999999999,-1.796171501473225,0.13035668220249505,256.2088263988024,1.2127611651070183,796.0219271895068,1.6770580418945067
201,thru,1090.055054494329,82.875,0.3973807739027491,0.12678556720168457,282.39672616691234,4.863059952999351,734.9058644227531,3.138880722759085
202,thru,979.1271887069437,82.875,-4.731230220849092,0.13384382930044747,265.60362579188893,3.1408286526286795,697.7442374591413,4.759926998181699
203,thru,1125.8219180281114,82.88867017391661,-2.2260995152264966,0.1125297683084557,286.96052181535043,2.53254775696113,725.5776150738194,5.046656110852876
204,thru,1071.3843692678906,82.875,7.523145983782932,0.1359718572539159,227.83039403444238,0.12303522909395453,718.0100223716867,7.170329811748683
205,wall,792.1950349193747,58.875,6.701383793804301,0.1422940255027409,325.7270449502837,0.788321703589225,,
206,thru,1417.7122359558846,83.62499999999999,3.8120983877088546,0.12577070399894238,315.20686670982104,1.6081578874919822,801.0859758754516,2.0519537861450994
207,thru,1115.946385207975,83.04411324321687,-1.3800171548271585,0.3001000750191859,258.44876712757207,1.733346267859974,758.2231505783618,0.7558263061110958
208,thru,941.1571999665176,76.92500779804834,-7.195685239553614,0.06459471774003285,296.20375044609045,0.6944468270768492,692.6865521312147,3.630877957985905
209,thru,1068.2003787625854,83.41469062832077,7.736500783885673,0.01564102535905399,275.3576421415873,0.8021040908840702,680.4599590780211,3.4174190048795223
210,thru,1601.4539090291407,90.05141942132803,-4.3558801530491555,0.011030255921229302,321.22187522059625,1.1017341744917606,719.5573309448748,0.03164615737998445
211,thru,1109.8964119435548,82.875,8.165893374319918,0.2120797712982033,222.51671627672005,2.4938047214075834,739.2065800106526,5.461658091772587
212,thru,903.1864085295468,76.875,-6.732463586936366,0.10980725712146205,299.5324538966321,2.070354127179304,680.686346157111,4.1391422825443
213,thru,1373.27075693671,83.57461183971239,-5.8099855260114746,0.1707079010019322,260.8593912838271,1.3527583925102362,759.6895001885376,3.4039790591918324
214,thru,1547.1084838273728,83.62499999999999,9.523073826087117,0.035025095055018385,277.5088711727089,1.3468190430155713,732.4798018770177,2.993420896757123
215,thru,719.3897235920593,61.875,1.8815972918395458,0.11589491657387489,270.7637158825388,1.5039826840000752,685.5360266531904,0.7713313795502588
216,thru,1042.3532722838315,83.62499999999999,4.212236541076038,0.02694595100018788,239.88031536534933,0.14027210328279643,626.556980582887,1.0273582565795847
217,thru,1227.337831832879,83.36750166406114,-1.8101881865062892,0.025134058075883352,371.6707662692382,1.979426029369804,878.9075805335136,2.265050489203034
218,thru,1120.731306239272,82.9533636094465,3.9267624670988006,0.10437991709989657,259.8304093012831,0.6552649281139327,794.5183688974952,0.01635836788294793
219,thru,1014.3219700278105,79.875,6.569315073017078,0.02422836759430834,293.197935558729,0.09918290005807273,766.5317869954586,3.3610207423139684
220,thru,816.447220678373,68.0113092578287,5.7479125164405955,0.005577649392390428,333.22337632240254,6.49875891609378,697.2225714096365,1.4546180405038425
221,wall,387.9840515196981,34.875,-7.184725671836127,0.18932461320449953,239.2458267834053,3.5756562767932345,,
222,thru,1072.8219521873323,82.875,5.546082108624596,0.19385784920143756,295.3777963035516,0.8751102375618404,751.9235098986248,2.02480906284726
223,thru,1268.2216942738853,83.62499999999999,-3.593412003155528,0.08333704370109427,263.0392466982546,3.2182678513810856,721.2995935492639,3.5252623077351095
224,thru,1192.6987830716282,83.00955097192053,7.484077182897335,0.06952434755990043,262.2935495931408,0.44346456990063865,777.7191227617819,2.1260183903817644
225,thru,1223.5553017896689,83.62499999999999,-6.065272503763136,0.031371049546617256,303.14807197943543,2.0306835971719575,757.9491636552063,5.853941776655028
226,thru,1091.8519045073442,82.875,2.6758298349046976,0.07691333058179221,237.26111147605386,0.10138588567647554,731.1103834263513,0.9251235146832839
227,thru,966.4002383157213,70.875,-3.3689604474824892,0.07202833194425917,255.87444075765362,1.8828505826179645,758.8456054426898,1.549934717258058
228,thru,1102.6973204084175,83.46656461945506,-7.864968228329953,0.10447112776388065,272.5260370745407,3.904775734838834,743.5241519435158,3.5208156877972403
229,thru,1093.5112185217954,82.88479437010453,1.6885882271534536,0.06568329870399157,259.37371564947017,0.7830691371058097,730.1439596304373,2.4366597922341304
230,thru,951.3348628489326,70.875,-7.580032106370893,0.0936158454582599,257.96548893392054,2.5621136264766764,720.3883304207443,5.359828590973598
231,thru,1415.7584218430075,83.62499999999999,-6.630386959307836,0.037613576751615606,392.3137062260774,2.2799695169076006,837.9605902103705,2.2394064553031474
232,thru,1093.0716546933436,83.0982680081905,-7.616047398433646,0.09280705564169221,263.2905866175688,0.7337124413788766,696.7093271837358,0.4339981343317664
233,wall,629.5198296352853,53.372709305461036,-6.213570241035313,0.05223742432839508,263.86665272358505,3.9714674572045148,,
234,thru,808.2440676981017,61.875,8.297639682092832,0.12674658029104455,283.03987762657977,1.0563074280541342,779.0349875839444,7.627036375849695
235,thru,1084.6985528985672,82.875,-0.6072260819141114,0.06706720207790853,283.2235739990709,2.794836101944802,752.5610242144968,0.9295676668948412
236,wall,626.2373386686689,58.875,4.8420355318328765,0.1231102789159968,228.91994127511416,1.2755078751171238,,
237,thru,1169.5816032527707,82.875,2.6670792064298854,0.19408598130771357,381.17165257707654,1.0559181259442165,813.8345800311594,0.8928431475404495
238,wall,705.7785410468206,55.875,-7.222704102627772,0.12295150632562746,275.0597769014589,1.2250612615200738,,
239,thru,1354.8421370347694,83.62499999999999,0.9785665803180164,0.09798061756002258,279.2146051223713,1.8026345434999183,780.7950536166833,1.2463066420260742
240,thru,1127.5925281744712,83.49314138291689,6.838168234763575,0.021367265817049678,276.16597089482485,0.45804140785675485,719.8689194002219,0.4413446368168816
241,wall,623.3401133152153,47.15487543997341,0.6972149101959424,0.04823358729896544,341.376513699943,1.1978713237162613,,
242,thru,856.0175338399553,67.875,2.211109798033452,0.10412864802721337,273.49717742073705,0.6082095302626183,762.3079867068915,1.8602662448060665
243,thru,1173.1986750569067,83.62499999999999,1.2054964665145402,0.03372452696953109,235.91275591919154,0.3592069109214626,701.0897224859461,1.2448549959829698
244,thru,1259.8381900944603,83.62499999999999,-3.8403679368217642,0.07774234083170037,295.5240754519011,0.8644162810458802,843.283815061183,1.3797574312454393
245,thru,1323.9049170392955,83.62499999999999,6.674925775513426,0.02774541982859933,352.70943894005995,1.4973701046360357,823.2634585848565,1.160875399563499
246,thru,987.2600869009929,80.46427739258404,-0.015955308045929935,0.192233134372604,236.76430715490685,0.443443988548397,687.1547915193463,4.717055879956532
247,wall,700.7100140977249,52.875,4.94299094235826,0.04808234215763187,322.82346116582977,3.4380534798897924,,
248,thru,997.8355487882883,82.875,-3.458189251586015,0.06031456933594791,283.4954373187814,0.3654646884217793,699.878948057617,1.174042774808992
249,thru,1218.2656707378392,83.62499999999999,6.392832120252818,0.006845419303433241,272.35629399899324,1.0656107887940844,682.2792396556873,5.836391853071377
250,thru,1056.6177619142593,82.90714254466702,7.338710417251287,0.14428774753175155,210.00145127592285,0.12570322539937867,676.3702411718612,4.497604944571973
251,thru,975.7121343534591,79.875,2.656525972447858,0.038591136896944836,264.7336892875899,1.7007185656462436,693.2027317660278,0.509001487984536
252,thru,1225.0949510578328,83.62499999999999,7.873154067856132,0.03696959863790998,266.3011617031181,4.748751574332162,694.4321843525563,1.508864454916405
253,wall,585.0995529722373,46.875,8.963390718645911,0.06310642171820996,259.74777358686595,1.3481516311093014,,
254,wall,657.3972682502334,56.17547330683434,-4.505888510208264,0.14659356789441985,236.88143728999168,0.8552183118445776,,
255,thru,1600.3686881809992,87.16428864116477,-0.7900966922451703,0.06696450743699911,251.2469979147995,1.4826377351303788,685.2193636195141,1.882883670762675
256,thru,1090.8904340769338,83.17631236992386,-3.8042109254925673,0.053344364373142675,286.98563151898713,2.9174121953260634,687.722782498673,2.938872745409347
257,thru,823.6855118944495,68.5234414860306,5.633299434699719,0.03609160134929539,248.25530062596746,2.48315244613282,693.5083805825149,3.2648980047172222
258,thru,1169.339209252586,83.62499999999999,7.039768286222443,0.2390427453852276,253.5916367005351,3.221627367203281,695.1723967235272,0.062453146206401924
259,thru,1175.1349154816398,83.42018325703363,-7.417458629440241,0.03871160648984162,267.0357852364693,0.3662122667878298,713.7510497808375,0.9074446416366233
260,thru,1403.8221770382347,83.62499999999999,-9.03002913491372,0.07712476345012978,244.98417884201842,0.9629172630307995,743.1179294298677,0.029295659007972895
261,wall,728.2603346100789,55.875,5.600928628289935,0.018275017382307357,266.6847478358952,0.9550804309846895,,
262,thru,847.9399215104073,64.875,7.111512498339027,0.08081334305265644,326.2182462625,2.868561826089236,724.5468385965706,4.278031007847795
263,thru,716.3344203296083,62.17071529193436,-6.999767182718453,0.06372967056007321,255.55743954016657,2.4412681103111575,672.0065193887094,6.055881820452394
264,wall,387.0477583086894,32.4084836546249,-6.890667138363592,0.029678560102030824,277.298932581855,6.526380375938576,,
265,thru,1571.167036607548,83.62499999999999,-0.21745635200723867,0.0704722462936648,271.7945507484423,1.562724394849441,762.9799481032927,1.895690514918172
266,thru,1497.2882446412134,83.62499999999999,-10.189707751879876,0.06285659550639135,286.7016172410707,1.3930919443727647,718.909048530601,4.4267334502726845
267,thru,886.0749503412873,76.875,-3.8908149921056103,0.03271844737364922,275.9028841259242,3.8494607280857327,657.7991463095673,0.7707164491458626
268,thru,819.209544592911,64.875,4.924564303764564,0.044353581956514544,279.44993242973834,1.2232408034610498,763.7031117927879,3.3248162501806497
269,thru,1213.210721615206,83.62499999999999,5.6935736606827065,0.03266191608298131,229.5122947175287,0.6223935403278967,604.7257435647648,5.062152007570178
270,thru,1006.1511977487485,79.875,4.317533593906851,0.009034002627459025,295.41638371443025,1.8423097962432653,747.1327970873792,3.7683806284624453
271,thru,1219.5408915494552,83.56645024359054,-6.537536473065807,0.11071940103704386,292.3269972766505,3.37730897021155,784.3583588727801,4.67952399615726
272,thru,1218.4690998430021,83.62499999999999,-10.51660941485328,0.03622106783994443,209.06943153240186,0.6066620130069538,645.2457171990386,2.51575896083319
273,thru,1047.4070247070194,83.6139015021052,-7.871021793207622,0.08163070565875516,258.0955611108577,0.8276801946750141,667.0573696328523,2.376132062167994
274,thru,1002.0894219222702,73.875,8.068476124194412,0.06617573102542487,373.4207811705532,1.817644487061703,783.9022695297795,6.082375668708562
275,thru,1600.5870404278996,88.47111051051768,-11.2525060818229,0.03251818446276177,263.8097189955708,3.406010339932773,753.7229838974619,3.000922960005981
276,thru,1103.549584580902,82.875,6.581655077537545,0.11944490613918309,292.93502317301744,1.5287998578038597,762.4944098379988,2.849555577752291
