ion,fate,tof_us,x_end,y_end,ke_last,t26,y26,t59,y59
226,thru,989.7283771950885,82.875,8.24281031297251,0.035422292089052815,220.6961087749913,0.49648080183142707,679.2959694832143,5.769216195478074
227,thru,1062.7253160740347,82.875,-3.7397952715117033,0.13433418048121,213.06201238308762,2.422863983048229,712.6475985522131,2.4081482235628933
228,wall,622.0896883552925,55.91357377507104,2.0427427480480946,0.06031414398617334,228.808986290418,1.4734389613127594,,
229,thru,948.9137616567566,76.875,1.4583031607992543,0.10081217327617598,282.4059078233064,0.43659593152934034,725.9070414360083,1.9623653712573839
230,thru,1058.426416587467,83.62499999999999,-7.267043789377727,0.028252278506024554,269.6800917857067,1.8140010501678285,701.4426903765391,2.006731269245746
231,thru,1172.5029682017107,83.62499999999999,-4.150403538030264,0.03447118317914256,270.2126782937105,1.327828805866142,727.7910180611098,0.7621242941239438
232,thru,960.005461769618,74.15200827927998,2.3232944957213006,0.0598302951899751,309.363582214614,0.8580499902116446,743.6834463025231,2.4354343168626578
233,wall,531.1233703756166,46.875,-5.111701016388674,0.07440940269889192,277.12501264320395,2.8757503972182703,,
234,thru,1159.2895331228028,83.13194714231133,-5.806108208361908,0.03499244336658312,284.1588217878677,3.0410720151322597,799.4254639479832,4.7775234782015215
235,thru,1601.5039524316282,88.30509735972977,9.089438600556225,0.02975935416223507,267.42103848175157,1.2232154638857942,646.9360207011832,2.8964329225680663
236,thru,1001.051110047925,82.875,-7.059406695247877,0.05794020443640811,259.9553782650658,1.434876196471781,704.4102465448732,1.9630051268250674
237,thru,1097.0614874328799,82.875,7.216443586413447,0.0771497731102395,264.7816790043418,0.011308784996831994,699.6744470862204,0.34857223294201234
238,thru,942.4904698929691,76.875,1.0009515737757135,0.12887767205267597,285.90380812102774,1.0468873884685026,735.3224863351659,0.61172438866625
239,thru,992.6886887809128,70.90725715767935,0.7725407402100872,0.061001685630187936,320.7974021873449,1.2198688634918096,828.883761306992,0.1785117051343
240,wall,637.5004937535904,49.875,3.5700836818168526,0.056270766685488915,241.2840595275777,1.45432160597348,,
241,thru,1600.4999348856231,85.14756923219298,0.42401221454557997,0.012437879854573808,385.6889266901449,1.8314852489617066,885.7202174618888,3.8533835058059114
242,thru,1600.619396118189,86.28301161344137,0.35282360949393976,0.013188233026303649,233.23325546803636,0.26224948739908954,732.7842428974466,0.9440479209740726
243,thru,1013.6378481022759,73.875,-1.2249161863632263,0.03428952154913597,268.7432656035875,1.702556371928918,778.3845134221783,1.9626640507868194
244,thru,650.7378858900807,59.22588204221228,-5.208748497593816,0.032164344412088416,242.7608893796299,4.19654038130892,643.9671554739349,5.086153792497844
245,thru,1124.5247463717174,82.875,0.5988982601011579,0.15442006572281794,335.873462610485,0.43211425489415,782.7963192468475,3.1014770995906913
246,thru,1104.8972918728848,82.875,-4.890396959099534,0.046407428776929986,267.07067052588957,1.2702971189075474,766.4297193555765,0.9648963608977944
